Height,Weight,Age,Gender,Activity_Level,Body_Fat,Goal,BMI,Plan
194,75,16,0,1.375,9.67,Aesthetics,19.93,Bulk
182,91,55,0,1.375,11.27,Health,27.47,Lean
166,46,48,0,1.55,29.59,Aesthetics,16.69,Cut
155,113,22,0,1.375,10.27,Health,47.03,Lean
153,102,26,1,1.375,27.05,Aesthetics,43.57,Cut
169,88,42,1,1.2,15.04,Health,30.81,Lean
197,118,29,1,1.725,17.73,Aesthetics,30.41,Lean
196,100,37,1,1.55,12.15,Strength,26.03,Lean
176,87,31,1,1.2,15.96,Strength,28.09,Lean
164,78,27,1,1.375,34.28,Strength,29,Cut
155,74,25,0,1.2,28.44,Strength,30.8,Cut
196,115,39,1,1.725,38.39,Health,29.94,Cut
163,114,33,0,1.55,9.56,Aesthetics,42.91,Lean
160,99,37,0,1.725,33.36,Health,38.67,Cut
188,111,24,0,1.725,30.37,Strength,31.41,Cut
158,57,32,0,1.2,16.35,Aesthetics,22.83,Lean
175,47,53,1,1.2,31.33,Health,15.35,Cut
165,70,55,1,1.725,30.93,Strength,25.71,Cut
154,101,28,1,1.375,22.7,Aesthetics,42.59,Cut
159,68,52,0,1.55,30.04,Aesthetics,26.9,Cut
199,97,21,1,1.375,22.23,Strength,24.49,Cut
152,114,36,1,1.375,18.74,Strength,49.34,Lean
162,87,51,1,1.55,22.93,Aesthetics,33.15,Cut
192,104,22,1,1.2,36.64,Strength,28.21,Cut
198,102,51,1,1.375,20.31,Health,26.02,Recomp
179,93,40,1,1.2,20.92,Strength,29.03,Lean
194,86,26,0,1.55,27.47,Strength,22.85,Cut
155,110,59,0,1.375,32.1,Strength,45.79,Cut
166,55,29,1,1.2,31.51,Aesthetics,19.96,Cut
194,62,44,0,1.2,8.63,Aesthetics,16.47,Bulk
168,96,25,0,1.375,30,Strength,34.01,Cut
191,90,20,1,1.55,22.42,Aesthetics,24.67,Cut
184,88,23,0,1.725,24.77,Strength,25.99,Cut
195,66,20,1,1.2,25.97,Health,17.36,Cut
175,97,39,0,1.55,31.42,Aesthetics,31.67,Cut
154,103,55,1,1.375,34.6,Strength,43.43,Cut
178,74,41,0,1.2,28.68,Aesthetics,23.36,Cut
186,52,21,0,1.2,26.05,Health,15.03,Cut
169,101,31,0,1.2,19.96,Health,35.36,Recomp
198,117,51,0,1.55,12.41,Strength,29.84,Lean
170,64,27,1,1.2,38.67,Aesthetics,22.15,Cut
159,69,26,0,1.2,22.78,Health,27.29,Cut
154,63,18,1,1.375,26.12,Aesthetics,26.56,Cut
185,49,59,1,1.2,32.03,Strength,14.32,Cut
155,119,52,0,1.55,10.19,Health,49.53,Lean
175,116,21,0,1.375,35.36,Health,37.88,Cut
153,71,34,1,1.725,33.5,Aesthetics,30.33,Cut
188,84,33,0,1.375,32.78,Health,23.77,Cut
188,70,31,1,1.2,8.7,Strength,19.81,Bulk
199,71,38,0,1.725,24.85,Strength,17.93,Cut
184,106,58,1,1.375,9.74,Health,31.31,Lean
150,94,52,0,1.2,25.63,Strength,41.78,Cut
173,86,24,0,1.375,30.99,Health,28.73,Cut
185,73,18,1,1.55,11.9,Health,21.33,Bulk
155,83,23,1,1.2,30.24,Health,34.55,Cut
190,104,53,1,1.55,22.39,Health,28.81,Cut
195,85,19,0,1.2,33.97,Aesthetics,22.35,Cut
193,77,27,0,1.55,25.07,Health,20.67,Cut
180,60,59,0,1.725,18.76,Strength,18.52,Lean
169,67,46,0,1.55,18.62,Aesthetics,23.46,Lean
173,51,40,1,1.375,36.72,Strength,17.04,Cut
174,70,31,1,1.2,22.49,Health,23.12,Cut
185,56,57,0,1.375,20.98,Strength,16.36,Lean
170,116,29,0,1.55,9.28,Aesthetics,40.14,Lean
179,49,28,0,1.2,19.66,Strength,15.29,Lean
173,113,56,1,1.55,35.19,Aesthetics,37.76,Cut
193,93,22,1,1.725,32.35,Health,24.97,Cut
191,70,27,0,1.725,15.07,Health,19.19,Lean
179,49,52,1,1.725,21.22,Strength,15.29,Lean
171,66,19,0,1.55,14.29,Strength,22.57,Bulk
177,57,17,0,1.55,38.53,Health,18.19,Cut
156,72,50,1,1.725,27.14,Health,29.59,Cut
184,77,59,1,1.55,32.14,Strength,22.74,Cut
177,67,18,1,1.375,30.84,Health,21.39,Cut
163,62,19,1,1.55,35.96,Aesthetics,23.34,Cut
159,74,53,0,1.375,38.38,Aesthetics,29.27,Cut
165,70,27,1,1.725,9.04,Strength,25.71,Lean
165,60,34,1,1.55,39.21,Strength,22.04,Cut
180,83,25,1,1.725,35.86,Health,25.62,Cut
191,77,16,1,1.2,20.25,Health,21.11,Recomp
174,70,32,0,1.55,34.79,Aesthetics,23.12,Cut
162,92,31,0,1.55,31.57,Strength,35.06,Cut
155,109,24,1,1.725,33.38,Strength,45.37,Cut
193,82,24,1,1.725,15.06,Strength,22.01,Lean
158,46,24,0,1.725,28.75,Strength,18.43,Cut
194,50,27,0,1.2,8.83,Aesthetics,13.29,Bulk
185,90,56,1,1.2,35.14,Aesthetics,26.3,Cut
192,94,30,0,1.725,38.43,Strength,25.5,Cut
169,82,17,0,1.55,29.19,Aesthetics,28.71,Cut
167,62,26,0,1.55,24.41,Strength,22.23,Cut
192,71,26,0,1.725,31.22,Aesthetics,19.26,Cut
170,85,23,1,1.375,18.44,Health,29.41,Recomp
153,116,47,0,1.2,28.04,Aesthetics,49.55,Cut
199,118,21,0,1.2,31.01,Strength,29.8,Cut
182,61,35,1,1.375,12.57,Health,18.42,Bulk
176,106,54,1,1.725,12.48,Strength,34.22,Lean
156,73,50,1,1.55,30.92,Health,30,Cut
155,102,23,0,1.55,21.82,Health,42.46,Recomp
164,114,58,1,1.2,36.45,Aesthetics,42.39,Cut
167,66,49,0,1.375,17.98,Aesthetics,23.67,Lean
181,50,34,1,1.55,9.36,Health,15.26,Bulk
160,70,22,0,1.2,28.8,Health,27.34,Cut
169,83,46,1,1.55,29.9,Health,29.06,Cut
173,56,33,1,1.55,25.71,Strength,18.71,Cut
164,58,55,0,1.55,29.87,Aesthetics,21.56,Cut
197,66,29,1,1.2,24.76,Strength,17.01,Cut
156,95,54,1,1.375,30.16,Aesthetics,39.04,Cut
170,67,51,1,1.725,9.41,Strength,23.18,Lean
191,92,32,1,1.375,19.79,Aesthetics,25.22,Lean
175,115,52,1,1.55,14.75,Health,37.55,Lean
193,94,59,0,1.375,11.18,Health,25.24,Lean
163,57,24,0,1.55,15.49,Aesthetics,21.45,Lean
186,54,35,1,1.2,14.12,Health,15.61,Bulk
170,99,43,1,1.2,39.14,Health,34.26,Cut
167,53,35,0,1.2,17.17,Strength,19,Lean
154,96,56,0,1.55,15.39,Aesthetics,40.48,Lean
152,46,51,1,1.375,34.72,Health,19.91,Cut
172,69,42,0,1.725,21.41,Aesthetics,23.32,Lean
175,57,23,1,1.725,21.49,Strength,18.61,Lean
186,95,47,1,1.2,22.19,Aesthetics,27.46,Cut
173,102,16,1,1.725,21.33,Strength,34.08,Lean
198,78,32,1,1.55,18.45,Strength,19.9,Lean
168,79,24,0,1.375,17.16,Strength,27.99,Lean
174,47,35,0,1.725,36.22,Health,15.52,Cut
170,103,47,0,1.725,13.17,Strength,35.64,Lean
161,114,17,1,1.375,13.79,Aesthetics,43.98,Lean
190,92,47,0,1.725,26.3,Aesthetics,25.48,Cut
182,108,24,1,1.375,19,Health,32.6,Recomp
199,63,45,1,1.55,21.49,Health,15.91,Recomp
153,111,35,0,1.55,33.81,Strength,47.42,Cut
191,117,53,1,1.55,36.92,Strength,32.07,Cut
156,49,16,1,1.2,33.3,Strength,20.13,Cut
171,111,20,1,1.55,15.52,Health,37.96,Lean
182,55,50,0,1.725,39.36,Health,16.6,Cut
166,112,51,1,1.2,19.62,Aesthetics,40.64,Lean
173,113,16,0,1.2,13.41,Strength,37.76,Lean
183,45,29,1,1.2,23.98,Strength,13.44,Cut
177,107,24,0,1.55,31.21,Aesthetics,34.15,Cut
192,73,45,1,1.2,10.66,Aesthetics,19.8,Bulk
190,56,39,0,1.55,28.3,Aesthetics,15.51,Cut
188,85,19,0,1.55,35.46,Aesthetics,24.05,Cut
171,46,29,1,1.2,16.38,Strength,15.73,Lean
198,81,40,1,1.2,30.18,Health,20.66,Cut
166,89,19,1,1.725,20.8,Strength,32.3,Lean
183,92,40,1,1.2,21.25,Aesthetics,27.47,Lean
155,68,25,0,1.55,16.99,Health,28.3,Lean
195,66,50,1,1.725,27.98,Strength,17.36,Cut
155,55,22,0,1.725,19.55,Aesthetics,22.89,Lean
183,102,57,1,1.55,34.59,Health,30.46,Cut
150,90,28,0,1.2,38.81,Health,40,Cut
159,73,19,0,1.2,37.92,Health,28.88,Cut
170,79,58,0,1.375,13.22,Strength,27.34,Lean
154,59,51,1,1.2,8.45,Aesthetics,24.88,Lean
151,104,29,1,1.375,22.03,Strength,45.61,Cut
171,86,33,0,1.725,31.32,Strength,29.41,Cut
197,87,23,0,1.725,39.28,Strength,22.42,Cut
151,118,47,0,1.725,33.07,Health,51.75,Cut
159,93,42,0,1.375,26.58,Aesthetics,36.79,Cut
183,108,57,0,1.55,8.84,Strength,32.25,Lean
165,76,52,1,1.55,34.42,Aesthetics,27.92,Cut
197,108,38,0,1.725,13.67,Health,27.83,Lean
188,46,22,1,1.375,9.78,Strength,13.01,Bulk
171,68,27,1,1.375,35.21,Aesthetics,23.26,Cut
161,110,40,1,1.725,26.12,Health,42.44,Cut
173,82,18,0,1.2,12.11,Strength,27.4,Lean
196,75,41,0,1.725,20.37,Strength,19.52,Lean
189,70,19,0,1.375,10.74,Aesthetics,19.6,Bulk
187,73,57,0,1.2,28.42,Aesthetics,20.88,Cut
159,111,51,1,1.55,17.04,Strength,43.91,Lean
184,69,30,1,1.2,35.72,Strength,20.38,Cut
198,92,47,1,1.55,19.45,Health,23.47,Lean
181,109,44,0,1.375,23.83,Health,33.27,Cut
156,97,25,0,1.725,10.03,Strength,39.86,Lean
170,111,36,0,1.725,16.82,Aesthetics,38.41,Lean
169,62,31,0,1.725,29.66,Aesthetics,21.71,Cut
175,53,34,0,1.725,31.56,Strength,17.31,Cut
153,82,44,0,1.725,15.77,Health,35.03,Lean
195,65,33,1,1.375,24.12,Strength,17.09,Cut
171,109,59,1,1.375,34.16,Aesthetics,37.28,Cut
164,65,31,0,1.725,20.16,Strength,24.17,Lean
189,71,16,1,1.2,12.28,Strength,19.88,Bulk
170,114,17,1,1.725,21.82,Health,39.45,Recomp
164,88,30,1,1.55,27.22,Aesthetics,32.72,Cut
171,72,54,1,1.55,8.24,Aesthetics,24.62,Lean
177,89,43,0,1.55,19.15,Strength,28.41,Lean
163,61,16,1,1.55,27.44,Aesthetics,22.96,Cut
176,84,20,0,1.725,38.46,Aesthetics,27.12,Cut
190,47,57,0,1.55,21.07,Aesthetics,13.02,Lean
189,110,37,1,1.2,13.22,Aesthetics,30.79,Lean
177,90,51,0,1.725,25.1,Health,28.73,Cut
175,74,28,1,1.55,17.14,Health,24.16,Lean
198,113,16,0,1.725,14.87,Health,28.82,Lean
151,53,31,0,1.725,26.89,Health,23.24,Cut
174,55,56,1,1.725,37.31,Health,18.17,Cut
152,113,37,1,1.375,34.73,Aesthetics,48.91,Cut
157,110,47,0,1.55,13.83,Strength,44.63,Lean
193,75,31,1,1.375,32.51,Strength,20.13,Cut
182,77,30,0,1.2,15.36,Health,23.25,Lean
191,83,57,1,1.2,17.3,Aesthetics,22.75,Lean
184,90,27,0,1.375,37.44,Health,26.58,Cut
155,81,16,0,1.55,37.15,Strength,33.71,Cut
188,104,32,0,1.725,13.4,Aesthetics,29.43,Lean
172,75,56,0,1.2,10.05,Aesthetics,25.35,Lean
174,55,43,0,1.2,17.38,Aesthetics,18.17,Lean
199,46,22,1,1.2,26.62,Strength,11.62,Cut
192,71,24,0,1.55,36.06,Strength,19.26,Cut
168,46,37,1,1.375,11.8,Health,16.3,Bulk
154,65,41,1,1.375,21.28,Health,27.41,Recomp
160,102,27,0,1.55,16.7,Strength,39.84,Lean
161,49,22,0,1.2,8.48,Health,18.9,Bulk
159,96,30,1,1.55,33.23,Strength,37.97,Cut
157,89,53,0,1.55,34.03,Aesthetics,36.11,Cut
173,64,36,0,1.375,15.08,Health,21.38,Lean
177,105,29,1,1.55,12.84,Strength,33.52,Lean
190,82,17,1,1.55,12.63,Strength,22.71,Bulk
185,64,23,1,1.2,22.85,Strength,18.7,Cut
186,69,21,1,1.725,15.89,Health,19.94,Lean
170,46,52,1,1.2,24.36,Health,15.92,Cut
157,76,52,1,1.375,20.32,Aesthetics,30.83,Lean
158,70,48,0,1.725,14.75,Health,28.04,Lean
196,114,56,1,1.2,32.04,Health,29.68,Cut
164,85,21,1,1.55,12.81,Health,31.6,Lean
197,111,41,0,1.55,33.56,Aesthetics,28.6,Cut
195,45,54,0,1.725,25.97,Aesthetics,11.83,Cut
189,95,56,0,1.725,34.63,Aesthetics,26.6,Cut
167,49,52,0,1.55,8.15,Health,17.57,Bulk
191,57,29,0,1.375,31.97,Strength,15.62,Cut
169,63,52,0,1.2,9.65,Health,22.06,Bulk
155,56,23,1,1.55,38.4,Aesthetics,23.31,Cut
161,92,54,0,1.2,30.49,Health,35.49,Cut
151,69,28,0,1.2,18.25,Health,30.26,Recomp
156,101,28,0,1.2,18.24,Strength,41.5,Lean
165,79,55,0,1.2,35.57,Strength,29.02,Cut
152,49,58,1,1.375,36.89,Health,21.21,Cut
194,66,43,0,1.375,36.53,Aesthetics,17.54,Cut
152,101,33,0,1.375,33.88,Health,43.72,Cut
176,91,34,1,1.55,34.21,Health,29.38,Cut
199,98,53,1,1.55,26.33,Health,24.75,Cut
192,47,47,1,1.55,8.9,Aesthetics,12.75,Bulk
189,97,37,0,1.375,10.78,Aesthetics,27.15,Lean
187,75,17,1,1.2,28.79,Aesthetics,21.45,Cut
182,113,28,1,1.375,20.84,Aesthetics,34.11,Lean
177,77,38,1,1.55,26.15,Aesthetics,24.58,Cut
150,116,40,0,1.725,15.39,Health,51.56,Lean
157,94,43,0,1.55,28.78,Aesthetics,38.14,Cut
186,60,26,1,1.2,15.77,Health,17.34,Lean
181,83,48,0,1.375,22.75,Health,25.34,Cut
197,90,39,0,1.725,23.32,Health,23.19,Cut
192,91,17,0,1.725,13.69,Strength,24.69,Lean
186,88,45,0,1.2,36.04,Aesthetics,25.44,Cut
153,53,32,0,1.375,24.83,Aesthetics,22.64,Cut
179,94,55,1,1.725,35.74,Health,29.34,Cut
155,104,49,1,1.55,16.4,Strength,43.29,Lean
195,59,53,1,1.2,13.51,Aesthetics,15.52,Bulk
168,80,37,1,1.725,8.58,Health,28.34,Lean
181,107,20,0,1.2,11,Strength,32.66,Lean
158,113,55,1,1.375,12.72,Health,45.27,Lean
161,85,31,1,1.375,10.52,Strength,32.79,Lean
160,118,28,0,1.375,36.7,Health,46.09,Cut
195,68,41,0,1.55,37.17,Aesthetics,17.88,Cut
165,93,46,0,1.725,38,Health,34.16,Cut
150,62,54,0,1.375,38.72,Health,27.56,Cut
194,51,38,1,1.55,23.74,Strength,13.55,Cut
170,48,27,0,1.375,24.96,Strength,16.61,Cut
179,113,29,0,1.375,12.19,Aesthetics,35.27,Lean
162,104,33,0,1.725,12.39,Health,39.63,Lean
183,99,42,0,1.55,32.73,Strength,29.56,Cut
153,60,43,0,1.375,35.38,Aesthetics,25.63,Cut
177,73,33,0,1.55,33.11,Aesthetics,23.3,Cut
187,67,31,1,1.55,34.71,Strength,19.16,Cut
180,58,31,1,1.375,16.85,Strength,17.9,Lean
176,93,28,1,1.375,22.91,Health,30.02,Cut
154,77,44,0,1.2,22.69,Aesthetics,32.47,Cut
174,69,24,0,1.725,39.85,Strength,22.79,Cut
152,65,41,1,1.375,38.37,Aesthetics,28.13,Cut
182,61,43,1,1.2,27.15,Health,18.42,Cut
153,67,56,1,1.725,12.42,Strength,28.62,Lean
174,101,28,1,1.375,16.28,Aesthetics,33.36,Lean
169,102,51,0,1.55,19.64,Strength,35.71,Lean
183,58,24,1,1.725,35.94,Health,17.32,Cut
175,64,29,0,1.55,13.46,Health,20.9,Bulk
154,74,27,0,1.2,15.03,Health,31.2,Lean
184,63,47,0,1.375,19.18,Health,18.61,Recomp
177,97,53,1,1.2,37.66,Strength,30.96,Cut
178,100,18,1,1.375,24.12,Strength,31.56,Cut
158,67,31,1,1.375,28.7,Aesthetics,26.84,Cut
187,106,35,0,1.55,20.39,Aesthetics,30.31,Lean
199,77,47,0,1.2,14.03,Strength,19.44,Bulk
155,62,38,1,1.55,15.13,Strength,25.81,Lean
168,117,32,0,1.55,33.69,Aesthetics,41.45,Cut
193,77,31,1,1.55,36.59,Strength,20.67,Cut
160,76,53,0,1.2,23.78,Health,29.69,Cut
151,105,23,0,1.375,19.42,Health,46.05,Recomp
196,98,34,0,1.375,33.85,Health,25.51,Cut
193,61,45,0,1.2,29.54,Aesthetics,16.38,Cut
193,63,49,0,1.375,9.31,Strength,16.91,Bulk
158,114,29,0,1.2,19.22,Aesthetics,45.67,Lean
170,78,37,0,1.2,29.83,Aesthetics,26.99,Cut
173,69,59,1,1.375,26.36,Strength,23.05,Cut
183,112,32,0,1.725,39.3,Aesthetics,33.44,Cut
171,118,30,0,1.55,35.72,Health,40.35,Cut
152,118,47,1,1.2,9.91,Strength,51.07,Lean
161,55,28,1,1.2,31.22,Health,21.22,Cut
177,60,36,1,1.725,18.76,Health,19.15,Recomp
179,105,55,1,1.2,29.83,Strength,32.77,Cut
175,51,48,0,1.2,27.75,Health,16.65,Cut
197,60,42,0,1.375,24.1,Health,15.46,Cut
170,60,50,1,1.375,35.29,Health,20.76,Cut
177,84,31,0,1.725,30.68,Strength,26.81,Cut
175,56,43,1,1.2,36.47,Strength,18.29,Cut
182,79,49,0,1.55,17.01,Strength,23.85,Lean
170,65,16,0,1.375,19.14,Aesthetics,22.49,Lean
184,94,56,0,1.55,27.9,Health,27.76,Cut
183,87,46,0,1.55,38.93,Aesthetics,25.98,Cut
190,61,51,0,1.725,19.89,Aesthetics,16.9,Lean
196,76,59,1,1.725,9.03,Health,19.78,Bulk
167,85,48,0,1.2,22.27,Strength,30.48,Cut
160,50,48,0,1.725,25.41,Aesthetics,19.53,Cut
172,71,54,0,1.375,33.63,Strength,24,Cut
197,64,33,0,1.2,31.32,Strength,16.49,Cut
171,69,38,0,1.2,38.87,Health,23.6,Cut
166,110,38,1,1.55,33.05,Aesthetics,39.92,Cut
154,53,30,0,1.55,17.56,Aesthetics,22.35,Lean
193,97,41,1,1.55,28.52,Strength,26.04,Cut
160,105,45,0,1.2,29.51,Health,41.02,Cut
179,82,40,0,1.725,39.94,Aesthetics,25.59,Cut
164,47,31,1,1.725,12.44,Strength,17.47,Bulk
176,114,54,0,1.725,14.12,Strength,36.8,Lean
184,99,29,0,1.2,12.98,Strength,29.24,Lean
182,45,32,1,1.2,26.85,Health,13.59,Cut
169,114,27,0,1.2,12.33,Health,39.91,Lean
165,89,44,1,1.2,28.99,Strength,32.69,Cut
183,91,47,1,1.2,33.72,Strength,27.17,Cut
151,70,39,1,1.725,21.85,Health,30.7,Recomp
184,58,28,0,1.2,25.94,Strength,17.13,Cut
189,98,35,0,1.725,37.21,Strength,27.43,Cut
177,115,30,1,1.2,26.23,Health,36.71,Cut
196,90,19,0,1.725,14.68,Strength,23.43,Lean
188,75,49,1,1.375,18.98,Strength,21.22,Lean
155,103,43,0,1.375,24.96,Strength,42.87,Cut
158,73,17,1,1.725,12.96,Health,29.24,Lean
169,61,45,0,1.375,27.6,Health,21.36,Cut
150,58,41,1,1.375,39.98,Health,25.78,Cut
157,80,41,0,1.725,28.88,Aesthetics,32.46,Cut
172,102,35,1,1.2,19.92,Aesthetics,34.48,Lean
152,68,57,0,1.2,18.62,Aesthetics,29.43,Lean
153,107,43,1,1.725,37.81,Aesthetics,45.71,Cut
174,69,35,0,1.55,35.89,Health,22.79,Cut
196,103,26,0,1.55,23.12,Strength,26.81,Cut
187,76,25,1,1.375,19.31,Health,21.73,Recomp
164,62,38,0,1.55,30.73,Aesthetics,23.05,Cut
170,81,52,0,1.375,18.06,Health,28.03,Recomp
184,70,56,0,1.2,11.82,Strength,20.68,Bulk
195,53,34,0,1.725,17.92,Aesthetics,13.94,Lean
163,108,33,1,1.2,21.9,Strength,40.65,Lean
185,116,42,0,1.725,16.17,Strength,33.89,Lean
161,64,21,0,1.55,14.94,Strength,24.69,Lean
166,98,25,1,1.2,8.2,Aesthetics,35.56,Lean
188,74,17,0,1.2,28.19,Health,20.94,Cut
158,97,39,1,1.375,27.66,Aesthetics,38.86,Cut
184,107,53,0,1.725,14.02,Aesthetics,31.6,Lean
162,55,43,1,1.55,38.2,Health,20.96,Cut
164,75,43,0,1.2,21.11,Health,27.89,Recomp
167,93,54,1,1.725,8.82,Health,33.35,Lean
182,63,17,1,1.55,15.03,Health,19.02,Lean
155,56,20,1,1.2,30.15,Strength,23.31,Cut
176,59,26,0,1.725,14.45,Aesthetics,19.05,Bulk
172,75,25,1,1.375,9.73,Aesthetics,25.35,Lean
176,87,58,0,1.2,27.77,Aesthetics,28.09,Cut
183,81,17,1,1.725,24.59,Health,24.19,Cut
195,73,30,1,1.55,32.36,Aesthetics,19.2,Cut
187,70,54,1,1.55,32.72,Strength,20.02,Cut
163,46,56,0,1.375,38.72,Aesthetics,17.31,Cut
185,59,52,0,1.2,9.82,Aesthetics,17.24,Bulk
157,48,22,1,1.375,9.25,Strength,19.47,Bulk
184,94,35,1,1.725,39.59,Strength,27.76,Cut
168,82,49,1,1.55,28.64,Aesthetics,29.05,Cut
179,67,50,1,1.375,30.89,Health,20.91,Cut
163,103,49,1,1.2,11.09,Health,38.77,Lean
169,119,37,1,1.725,10.23,Aesthetics,41.67,Lean
198,72,46,1,1.2,13.13,Aesthetics,18.37,Bulk
174,110,38,1,1.375,21.67,Aesthetics,36.33,Lean
189,52,34,0,1.55,11.53,Aesthetics,14.56,Bulk
173,73,19,1,1.55,22.28,Health,24.39,Cut
163,55,39,0,1.375,25.97,Aesthetics,20.7,Cut
175,62,35,1,1.2,8.01,Strength,20.24,Bulk
187,99,54,0,1.2,11.66,Health,28.31,Lean
172,94,43,0,1.2,20.01,Health,31.77,Recomp
171,58,54,1,1.2,9.71,Strength,19.84,Bulk
197,118,32,0,1.55,12.27,Aesthetics,30.41,Lean
168,53,34,0,1.2,15.42,Aesthetics,18.78,Lean
195,55,50,1,1.375,21.75,Aesthetics,14.46,Lean
152,107,47,1,1.375,30.87,Aesthetics,46.31,Cut
191,111,54,1,1.375,12.25,Aesthetics,30.43,Lean
168,97,50,0,1.375,31.61,Strength,34.37,Cut
158,83,45,1,1.2,35.36,Aesthetics,33.25,Cut
177,100,32,0,1.55,28.85,Strength,31.92,Cut
169,72,57,1,1.725,9.4,Strength,25.21,Lean
194,119,44,1,1.2,22.1,Strength,31.62,Cut
156,83,21,0,1.725,29.12,Aesthetics,34.11,Cut
163,69,32,0,1.55,39.31,Aesthetics,25.97,Cut
158,65,32,0,1.2,38.46,Health,26.04,Cut
168,54,29,1,1.725,20.66,Health,19.13,Recomp
196,87,39,1,1.55,27.71,Strength,22.65,Cut
163,59,52,1,1.725,36.51,Health,22.21,Cut
187,92,55,0,1.375,34.59,Strength,26.31,Cut
185,65,54,0,1.375,23.34,Health,18.99,Cut
189,104,47,0,1.55,16.36,Aesthetics,29.11,Lean
166,94,51,0,1.55,12.39,Aesthetics,34.11,Lean
179,67,52,1,1.725,23.62,Strength,20.91,Cut
158,57,29,0,1.55,31.13,Strength,22.83,Cut
182,113,42,0,1.375,39.03,Aesthetics,34.11,Cut
174,48,34,1,1.375,35.58,Aesthetics,15.85,Cut
163,116,46,1,1.2,14.54,Aesthetics,43.66,Lean
160,53,24,0,1.725,31.03,Health,20.7,Cut
184,79,53,0,1.55,17.25,Health,23.33,Lean
190,65,32,0,1.55,29.87,Health,18.01,Cut
163,102,34,0,1.55,29.31,Health,38.39,Cut
179,62,59,0,1.725,16.72,Strength,19.35,Lean
190,116,19,0,1.375,15.5,Strength,32.13,Lean
153,87,26,1,1.55,11.33,Health,37.17,Lean
153,50,37,1,1.55,9.62,Strength,21.36,Bulk
177,111,19,1,1.375,35.47,Health,35.43,Cut
157,56,32,1,1.55,9.6,Health,22.72,Bulk
151,56,23,0,1.2,10.84,Aesthetics,24.56,Lean
190,110,49,0,1.375,15.64,Health,30.47,Lean
195,46,26,0,1.375,36.41,Strength,12.1,Cut
171,59,46,0,1.375,18.65,Health,20.18,Recomp
190,67,26,1,1.2,14.14,Aesthetics,18.56,Bulk
165,73,53,0,1.375,30.9,Strength,26.81,Cut
178,51,36,0,1.725,18.21,Aesthetics,16.1,Lean
198,72,45,0,1.725,18.67,Health,18.37,Recomp
197,58,25,0,1.725,31.65,Health,14.94,Cut
179,88,41,1,1.375,16.05,Health,27.46,Lean
161,74,42,0,1.375,36.7,Health,28.55,Cut
184,76,23,1,1.375,25.97,Strength,22.45,Cut
160,114,54,0,1.2,25.21,Health,44.53,Cut
195,50,23,0,1.725,16.47,Aesthetics,13.15,Lean
199,71,23,0,1.55,34.72,Strength,17.93,Cut
170,68,49,1,1.55,26.33,Strength,23.53,Cut
170,78,31,0,1.375,12.98,Strength,26.99,Lean
154,84,56,0,1.2,14.6,Aesthetics,35.42,Lean
197,91,28,0,1.375,22.98,Aesthetics,23.45,Cut
169,119,38,1,1.55,32.95,Aesthetics,41.67,Cut
186,68,27,1,1.725,38.06,Aesthetics,19.66,Cut
152,109,42,0,1.55,29.23,Health,47.18,Cut
193,62,37,1,1.725,24.2,Health,16.64,Cut
182,88,47,0,1.725,16.02,Aesthetics,26.57,Lean
158,101,42,0,1.2,29.53,Aesthetics,40.46,Cut
158,72,17,1,1.55,39.43,Health,28.84,Cut
153,115,48,0,1.375,23.24,Health,49.13,Cut
184,67,41,0,1.2,13.19,Aesthetics,19.79,Bulk
166,78,43,1,1.725,11.31,Strength,28.31,Lean
183,55,34,1,1.55,16.62,Strength,16.42,Lean
173,79,58,1,1.375,26.22,Aesthetics,26.4,Cut
181,86,20,1,1.2,38.3,Strength,26.25,Cut
150,72,48,0,1.375,17.57,Health,32,Lean
157,68,35,0,1.55,17.77,Strength,27.59,Lean
194,52,45,0,1.375,23.4,Aesthetics,13.82,Cut
172,97,23,0,1.2,37.39,Strength,32.79,Cut
196,116,53,0,1.375,21.41,Strength,30.2,Lean
189,48,32,0,1.55,15.14,Strength,13.44,Lean
161,49,59,0,1.2,13.22,Health,18.9,Bulk
161,93,16,0,1.725,22.62,Health,35.88,Cut
195,74,18,1,1.2,33.62,Health,19.46,Cut
196,116,41,0,1.55,17.32,Aesthetics,30.2,Lean
164,107,46,0,1.375,24.4,Strength,39.78,Cut
190,91,23,0,1.725,27.3,Health,25.21,Cut
168,70,58,0,1.725,22.42,Health,24.8,Cut
175,101,23,0,1.375,14.13,Strength,32.98,Lean
178,81,50,1,1.55,37.5,Aesthetics,25.56,Cut
171,51,54,1,1.2,26.09,Strength,17.44,Cut
189,84,43,1,1.55,31.33,Aesthetics,23.52,Cut
170,83,19,0,1.725,28.35,Strength,28.72,Cut
187,106,31,0,1.2,39.94,Health,30.31,Cut
169,97,28,0,1.2,22.6,Health,33.96,Cut
178,48,35,0,1.375,21.6,Health,15.15,Recomp
153,69,20,1,1.55,19.52,Aesthetics,29.48,Lean
156,51,52,1,1.2,19.57,Strength,20.96,Lean
177,72,35,0,1.375,16.82,Aesthetics,22.98,Lean
177,113,39,0,1.55,39.38,Health,36.07,Cut
153,111,51,1,1.725,35.87,Aesthetics,47.42,Cut
171,64,49,1,1.725,18.13,Aesthetics,21.89,Lean
161,55,49,1,1.55,17.77,Aesthetics,21.22,Lean
194,111,34,1,1.2,11.31,Strength,29.49,Lean
